2026-02-03 12:54:14,062 [INFO] werkzeug -  * Detected change in 'C:\\apps\\python\\flask\\api-gis\\app\\routes\\geodata.py', reloading
2026-02-03 12:54:14,214 [INFO] werkzeug -  * Restarting with stat
2026-02-04 08:55:20,655 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 08:55:20] "POST /validar_shapefile HTTP/1.1" 200 -
2026-02-04 08:57:09,390 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 08:57:09] "OPTIONS /cargar_shapefile HTTP/1.1" 200 -
2026-02-04 08:57:09,967 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 08:57:09] "POST /cargar_shapefile HTTP/1.1" 200 -
2026-02-04 08:59:01,581 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.2:5000
2026-02-04 08:59:01,582 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-02-04 08:59:01,588 [INFO] werkzeug -  * Restarting with stat
2026-02-04 08:59:02,559 [WARNING] werkzeug -  * Debugger is active!
2026-02-04 08:59:02,562 [INFO] werkzeug -  * Debugger PIN: 627-558-473
2026-02-04 09:00:08,518 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:00:08] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 09:00:08,748 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:00:08] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 09:01:49,713 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:01:49] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 09:01:49,786 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:01:49] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 09:01:59,356 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:01:59] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:01:59,409 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:01:59] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:02:02,544 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:02:02] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 09:02:02,851 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:02:02] "POST /validar_shapefile HTTP/1.1" 200 -
2026-02-04 09:02:17,372 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:02:17] "OPTIONS /cargar_shapefile HTTP/1.1" 200 -
2026-02-04 09:02:18,746 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:02:18] "POST /cargar_shapefile HTTP/1.1" 200 -
2026-02-04 09:57:48,393 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:57:48] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 09:57:48,520 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:57:48] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 09:58:03,242 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:03] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:58:03,321 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:03] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:58:38,483 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:38] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 09:58:38,566 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:38] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 09:58:48,081 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:48] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:58:48,170 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:58:48] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 09:59:13,842 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:59:13] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 09:59:14,347 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 09:59:14] "POST /validar_shapefile HTTP/1.1" 200 -
2026-02-04 10:39:21,715 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:21] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 10:39:21,837 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:21] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 10:39:31,666 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:31] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 10:39:31,745 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:31] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 10:39:36,381 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:36] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 10:39:36,803 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 10:39:36] "POST /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:25:15,727 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.2:5000
2026-02-04 15:25:15,729 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-02-04 15:25:15,738 [INFO] werkzeug -  * Restarting with stat
2026-02-04 15:25:16,844 [WARNING] werkzeug -  * Debugger is active!
2026-02-04 15:25:16,851 [INFO] werkzeug -  * Debugger PIN: 627-558-473
2026-02-04 15:25:16,873 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:16] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 15:25:17,056 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:17] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 15:25:30,084 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:30] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:25:30,136 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:30] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:25:49,939 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:49] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:25:50,691 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:25:50] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:29:58,185 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:29:58] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-04 15:29:58,263 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:29:58] "POST /token/acceso HTTP/1.1" 200 -
2026-02-04 15:30:07,344 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:30:07] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:30:07,387 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:30:07] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:30:17,006 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:30:17] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:30:17,029 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:30:17] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:31:47,878 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:31:47] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:31:47,922 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:31:47] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:31:55,808 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:31:55] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:31:55,918 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:31:55] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:34:32,379 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:34:32] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:34:32,417 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:34:32] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:34:42,651 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:34:42] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:34:42,688 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:34:42] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:38:05,362 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:38:05] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:38:05,399 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:38:05] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:38:15,908 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:38:15] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:38:15,919 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:38:15] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:40:01,108 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:40:01] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:40:01,145 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:40:01] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:40:07,902 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:40:07] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:40:07,938 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:40:07] "[31m[1mPOST /validar_shapefile HTTP/1.1[0m" 400 -
2026-02-04 15:44:36,543 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:44:36] "OPTIONS /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:44:36,601 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:44:36] "POST /subir_shapefile HTTP/1.1" 200 -
2026-02-04 15:44:42,422 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:44:42] "OPTIONS /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:44:42,448 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:44:42] "POST /validar_shapefile HTTP/1.1" 200 -
2026-02-04 15:45:02,451 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:45:02] "OPTIONS /cargar_shapefile HTTP/1.1" 200 -
2026-02-04 15:45:02,608 [INFO] werkzeug - 127.0.0.1 - - [04/Feb/2026 15:45:02] "POST /cargar_shapefile HTTP/1.1" 200 -
2026-02-05 11:16:59,672 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.2:5000
2026-02-05 11:16:59,673 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-02-05 11:16:59,680 [INFO] werkzeug -  * Restarting with stat
2026-02-05 11:17:00,751 [WARNING] werkzeug -  * Debugger is active!
2026-02-05 11:17:00,757 [INFO] werkzeug -  * Debugger PIN: 627-558-473
2026-02-05 11:45:00,688 [INFO] werkzeug -  * Detected change in 'C:\\apps\\python\\flask\\api-gis\\app\\routes\\geodata.py', reloading
2026-02-05 11:45:00,927 [INFO] werkzeug -  * Restarting with stat
2026-02-05 11:45:03,265 [WARNING] werkzeug -  * Debugger is active!
2026-02-05 11:45:03,274 [INFO] werkzeug -  * Debugger PIN: 627-558-473
2026-02-06 18:02:34,959 [ERROR] flask_migrate - Error: Directory migrations already exists and is not empty
2026-02-06 18:07:21,524 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.2:5000
2026-02-06 18:07:21,524 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-02-06 18:07:21,531 [INFO] werkzeug -  * Restarting with stat
2026-02-06 18:07:22,440 [WARNING] werkzeug -  * Debugger is active!
2026-02-06 18:07:22,444 [INFO] werkzeug -  * Debugger PIN: 627-558-473
2026-02-06 18:07:23,522 [INFO] werkzeug - 127.0.0.1 - - [06/Feb/2026 18:07:23] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-06 18:07:23,541 [ERROR] app - 🔴 Error interno del servidor: 'catastro.role_has_permissions'
Traceback (most recent call last):
  File "C:\apps\python\flask\api-gis\app\routes\acceso.py", line 30, in acceso_visor
    db.session.query(Usuario, Rol)
    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\scoping.py", line 1680, in query
    return self._proxied.query(*entities, **kwargs)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2955, in query
    return self._query_cls(entities, self, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\query.py", line 276, in __init__
    self._set_entities(entities)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\query.py", line 289, in _set_entities
    coercions.expect(
    ~~~~~~~~~~~~~~~~^
        roles.ColumnsClauseRole,
        ^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        post_inspect=True,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\sql\coercions.py", line 388, in expect
    insp._post_inspect
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 1338, in __get__
    obj.__dict__[self.__name__] = result = self.fget(obj)
                                           ~~~~~~~~~^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\mapper.py", line 2724, in _post_inspect
    self._check_configure()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\mapper.py", line 4255, in _do_configure_registries
    mapper._post_configure_properties()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\mapper.py", line 2418, in _post_configure_properties
    prop.init()
    ~~~~~~~~~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\interfaces.py", line 589, in init
    self.do_init()
    ~~~~~~~~~~~~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\relationships.py", line 1655, in do_init
    self._process_dependent_arguments()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\relationships.py", line 1696, in _process_dependent_arguments
    rel_arg._resolve_against_registry(self._clsregistry_resolvers[1])
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\relationships.py", line 270, in _resolve_against_registry
    self.resolved = clsregistry_resolver(
                    ~~~~~~~~~~~~~~~~~~~~~
        attr_value, self.name == "secondary"
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    )()
    ~^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\clsregistry.py", line 533, in __call__
    x = eval(self.arg, globals(), self._dict)
  File "<string>", line 1, in <module>
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\clsregistry.py", line 404, in __getattr__
    return self.metadata.tables[_get_table_key(key, self.key)]
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'catastro.role_has_permissions'
2026-02-06 18:07:23,638 [INFO] werkzeug - 127.0.0.1 - - [06/Feb/2026 18:07:23] "[35m[1mPOST /token/acceso HTTP/1.1[0m" 500 -
2026-02-06 18:08:06,225 [INFO] werkzeug - 127.0.0.1 - - [06/Feb/2026 18:08:06] "OPTIONS /token/acceso HTTP/1.1" 200 -
2026-02-06 18:08:06,236 [ERROR] app - 🔴 Error de base de datos: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[Rol(roles)]'. Original exception was: 'catastro.role_has_permissions'
Traceback (most recent call last):
  File "C:\apps\python\flask\api-gis\app\routes\acceso.py", line 30, in acceso_visor
    db.session.query(Usuario, Rol)
    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\scoping.py", line 1680, in query
    return self._proxied.query(*entities, **kwargs)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2955, in query
    return self._query_cls(entities, self, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\apps\python\flask\api-gis\venv\Lib\site-packages\sqlalchemy\orm\query.py", line 276, in __init__
    self._set_entities(entities)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^
